Timestamp,Thumb Flex,Pointer Flex,Middle Flex,Ring Flex,Pinky Flex,Thumb Acc. X,Thumb Acc. Y,Thumb Acc. Z,Thumb Gyro X,Thumb Gyro Y,Thumb Gyro Z,Pointer Acc. X,Pointer Acc. Y,Pointer Acc. Z,Pointer Gyro X,Pointer Gyro Y,Pointer Gyro Z,Middle Acc. X,Middle Acc. Y,Middle Acc. Z,Middle Gyro X,Middle Gyro Y,Middle Gyro Z,Ring Acc. X,Ring Acc. Y,Ring Acc. Z,Ring Gyro X,Ring Gyro Y,Ring Gyro Z,Pinky Acc. X,Pinky Acc. Y,Pinky Acc. Z,Pinky Gyro X,Pinky Gyro Y,Pinky Gyro Z,Wrist Gyro X,Wrist Gyro Y,Wrist Gyro Z,Wrist Acc. X,Wrist Acc. Y,Wrist Acc. Z,Hand
41.259,0,255,228,255,171,7.31,3.54,-5.34,-0.14,0.01,-0.00,0.64,5.77,7.91,0.01,-0.27,0.01,8.01,5.84,1.92,0.00,-0.06,-0.02,9.09,4.78,-0.57,0.02,-0.01,-0.00,9.28,3.48,-1.92,0.01,0.09,0.01,0.39,0.58,-0.69,-2.50,-2.14,-0.43,R
41.31,0,255,227,255,170,7.31,3.42,-5.24,0.05,0.05,-0.03,-0.87,5.59,7.89,0.07,0.15,0.02,7.17,4.99,2.94,0.01,-0.02,-0.03,7.95,4.54,0.60,0.01,-0.26,-0.04,8.37,4.26,-0.70,-0.03,-0.13,-0.01,0.45,0.56,-0.70,0.92,-1.65,-1.40,R
41.361,0,255,228,255,170,7.22,3.96,-5.49,-0.17,0.13,0.01,0.04,5.66,8.28,-0.17,-0.69,-0.04,8.08,5.19,2.18,0.05,-0.19,-0.04,9.19,4.25,-0.96,-0.02,-0.16,-0.10,9.25,3.45,-1.95,-0.01,-0.07,-0.04,0.42,0.57,-0.69,-3.42,-5.31,-0.79,R
41.412,0,255,229,255,172,7.30,3.72,-5.08,0.04,0.07,0.02,0.33,5.28,8.28,-0.29,-0.59,-0.03,7.44,5.23,2.58,-0.01,-0.01,0.03,8.18,4.29,0.20,-0.00,-0.01,0.00,8.53,3.68,-1.04,0.01,-0.01,-0.01,0.45,0.56,-0.70,2.08,2.93,-1.04,R
41.464,0,255,228,255,172,7.43,3.54,-5.76,-0.09,0.00,-0.08,0.04,5.74,8.63,-0.46,-2.08,-0.22,7.83,5.34,2.29,0.07,-0.25,-0.12,8.75,4.44,-0.37,-0.04,-0.18,-0.16,9.19,3.63,-1.76,-0.03,-0.19,-0.08,0.43,0.57,-0.68,-6.65,-5.31,-1.22,R
41.514,0,255,227,255,170,7.35,3.28,-4.86,-0.00,0.07,-0.01,1.37,5.07,7.99,-0.32,-0.93,-0.04,7.71,5.43,2.25,0.06,-0.08,-0.00,8.40,4.46,-0.15,0.05,0.01,-0.03,8.70,3.50,-1.37,0.05,0.00,-0.01,0.44,0.56,-0.70,2.44,2.38,-2.14,R
41.565,0,254,229,255,170,7.44,3.50,-5.54,-0.06,0.02,0.01,0.02,5.42,9.66,-0.68,-2.66,-0.05,7.74,5.43,2.30,0.07,-0.32,-0.06,8.67,4.30,-0.38,-0.01,-0.12,-0.12,8.77,3.28,-1.63,0.03,-0.11,-0.11,0.44,0.56,-0.69,-2.08,-1.65,-0.73,R
41.616,0,252,229,255,171,7.60,3.62,-5.99,-0.22,0.34,-0.04,3.15,4.08,7.77,-0.04,-0.46,-0.17,7.83,5.31,1.61,0.05,0.59,-0.24,8.40,4.37,-0.23,-0.04,0.05,-0.17,8.98,3.48,-1.85,-0.01,-0.07,-0.14,0.44,0.55,-0.70,4.64,-8.24,-5.25,R
41.669,0,250,230,255,171,7.50,3.25,-4.68,-0.16,0.11,-0.04,2.14,4.87,8.30,-0.08,-0.84,-0.06,7.03,5.48,2.03,0.04,0.69,-0.01,7.97,4.56,-1.00,-0.24,-0.18,-0.11,8.76,3.23,-1.46,-0.11,-0.10,-0.02,0.45,0.56,-0.67,-1.83,-5.00,-0.85,R
41.718,0,249,231,255,172,7.67,2.88,-4.93,-0.13,0.13,0.03,3.21,5.75,7.34,-0.29,-4.85,-0.26,7.62,6.12,2.37,-0.01,-0.13,-0.12,8.32,5.09,-0.23,-0.02,-0.10,-0.14,8.46,3.96,-1.29,-0.01,-0.09,-0.13,0.44,0.56,-0.68,0.73,-3.36,-3.05,R
41.771,0,243,230,255,170,7.54,3.46,-4.79,-0.13,0.08,0.01,4.05,4.66,6.91,-0.45,-3.49,-0.25,7.55,5.81,2.18,-0.08,-0.25,-0.12,8.45,4.89,-0.50,-0.08,-0.07,-0.11,8.96,3.80,-2.11,-0.04,-0.09,-0.06,0.45,0.55,-0.68,-0.92,-4.94,-0.55,R
41.82,0,235,230,255,170,7.60,3.48,-5.23,-0.05,0.06,0.03,6.60,5.91,6.70,-0.28,-3.47,-0.18,7.17,5.99,2.65,-0.15,-0.46,-0.06,8.06,4.67,-0.06,-0.09,-0.11,-0.06,8.54,3.81,-1.74,-0.06,-0.12,-0.02,0.47,0.55,-0.68,0.18,-2.69,0.73,R
41.871,0,228,229,255,170,7.57,3.44,-4.60,-0.09,0.05,-0.01,6.41,3.72,3.27,-0.31,-3.61,-0.03,7.63,5.82,1.61,-0.11,-0.54,-0.05,8.41,4.83,-0.56,-0.07,-0.07,-0.06,8.81,3.77,-2.04,-0.04,-0.06,-0.01,0.45,0.56,-0.68,-2.20,-3.66,1.22,R
41.923,0,218,229,255,170,7.66,3.48,-4.89,-0.06,0.01,-0.01,8.83,5.43,3.02,-0.09,-2.81,-0.23,7.55,5.83,1.78,-0.14,-0.64,-0.06,8.12,4.82,-0.21,-0.09,-0.10,-0.07,8.50,3.90,-1.53,-0.09,-0.12,-0.02,0.47,0.55,-0.67,-1.65,-2.32,0.24,R
41.974,0,210,228,255,170,7.68,3.50,-4.84,-0.12,0.08,0.00,7.46,4.31,2.09,-0.20,-2.16,-0.01,7.54,5.88,1.50,-0.29,-1.24,-0.05,8.48,5.02,-0.83,-0.07,-0.21,-0.07,8.79,3.64,-1.95,-0.10,-0.16,-0.00,0.46,0.56,-0.69,-0.73,-3.23,1.04,R
42.024,0,203,226,255,170,7.57,4.15,-4.78,-0.02,0.05,-0.03,9.09,4.34,0.96,-0.12,-1.59,-0.00,7.86,5.67,0.69,-0.12,-0.83,-0.03,8.32,4.86,-0.78,-0.05,-0.22,-0.05,8.66,3.91,-2.10,-0.03,-0.17,-0.03,0.47,0.55,-0.68,0.12,-1.53,-0.49,R
42.075,0,197,226,255,169,7.69,3.77,-4.65,-0.05,0.05,0.01,8.26,4.82,1.93,0.01,-0.95,-0.10,7.69,5.97,0.54,-0.06,-0.75,0.00,8.38,5.21,-0.76,-0.01,-0.11,-0.03,8.72,3.73,-2.14,-0.06,-0.09,0.01,0.46,0.56,-0.68,0.92,-1.10,0.43,R
42.125,0,192,226,255,169,7.77,3.67,-4.41,0.01,0.02,0.02,8.77,3.33,-0.02,-0.07,-0.61,0.06,8.15,5.43,-0.35,-0.01,-0.03,0.04,8.34,5.02,-0.92,0.05,0.01,0.02,8.52,3.88,-2.07,0.06,-0.04,0.01,0.47,0.56,-0.67,2.01,2.01,0.55,R
42.177,0,189,226,255,167,7.55,3.70,-4.41,0.02,0.07,0.03,8.15,3.26,1.22,0.20,0.11,-0.04,7.42,5.57,0.53,0.13,1.22,0.05,8.28,4.83,-0.75,0.10,0.06,0.07,8.70,3.76,-2.22,0.09,0.01,-0.01,0.46,0.55,-0.69,2.69,3.30,0.31,R
42.228,0,188,227,255,168,7.57,4.55,-4.62,0.10,0.10,-0.02,8.61,3.85,0.34,-0.07,0.57,0.25,8.32,6.36,-0.05,0.34,2.99,0.13,8.63,4.85,-1.43,0.11,0.44,0.11,8.94,3.81,-2.85,0.08,0.10,0.01,0.47,0.56,-0.69,-0.37,1.71,0.73,R
42.279,0,194,236,255,167,7.53,3.91,-4.70,0.07,0.04,0.03,7.65,4.29,2.50,0.18,0.72,-0.06,6.19,6.36,3.06,0.54,3.74,0.28,8.22,4.27,-0.34,0.46,0.68,0.10,8.49,4.10,-2.17,0.19,0.23,-0.10,0.47,0.55,-0.69,5.25,0.06,-1.40,R
42.33,0,197,241,255,169,8.04,2.87,-4.79,0.02,0.13,0.06,9.41,6.03,-0.02,-0.00,0.42,-0.11,7.32,5.97,1.97,0.87,3.69,0.17,8.36,5.15,-0.75,0.59,1.15,0.04,8.54,4.02,-1.53,0.18,0.35,-0.09,0.46,0.56,-0.67,4.21,-2.20,-2.99,R
42.381,0,201,244,255,171,7.58,3.80,-4.50,-0.09,0.09,0.09,7.70,4.29,2.20,-0.13,0.40,0.10,4.93,6.73,5.85,0.34,2.74,0.05,7.92,5.10,0.96,0.44,1.43,0.04,8.44,4.03,-1.69,0.07,0.20,-0.08,0.46,0.55,-0.68,2.99,-2.99,-0.49,R
42.432,0,201,246,255,173,7.92,3.68,-4.70,-0.03,0.02,0.00,8.60,4.37,1.47,-0.02,0.22,-0.06,6.03,5.74,4.57,0.33,1.80,-0.04,8.90,4.44,0.16,0.41,1.37,-0.10,8.83,3.46,-2.03,0.13,0.01,-0.21,0.47,0.56,-0.66,-0.18,-6.96,-2.20,R
42.482,0,202,247,255,175,7.79,3.55,-4.45,-0.03,0.04,-0.01,8.51,4.72,1.56,-0.09,0.06,0.02,3.77,6.67,6.60,0.28,1.32,-0.02,6.84,5.49,2.54,0.44,0.82,-0.02,8.37,4.52,-1.61,0.14,-0.06,-0.16,0.47,0.55,-0.68,3.97,-4.03,-2.87,R
42.534,0,204,247,255,175,7.85,3.68,-4.53,-0.12,-0.01,0.01,8.66,4.06,1.36,-0.00,0.11,-0.14,4.90,6.52,6.05,0.15,0.96,-0.02,8.55,4.84,1.12,0.13,0.78,-0.03,8.96,3.54,-2.74,0.04,-0.13,-0.00,0.48,0.56,-0.65,-2.75,-4.33,-0.79,R
42.585,0,205,248,255,175,7.91,3.63,-4.57,-0.00,0.05,0.01,8.64,4.37,1.36,-0.01,0.09,-0.02,4.54,6.12,6.24,0.13,0.71,-0.04,7.31,5.24,2.76,0.13,0.69,-0.06,8.19,4.35,-1.31,0.01,0.04,-0.12,0.48,0.55,-0.68,5.92,-2.75,-3.42,R
42.636,0,204,247,255,175,7.77,3.58,-4.09,-0.06,0.02,0.03,8.53,4.34,1.50,0.02,0.04,-0.09,5.54,5.90,5.21,-0.00,0.13,-0.00,8.79,4.92,1.09,-0.00,0.33,-0.00,8.80,3.73,-2.36,0.01,-0.01,0.03,0.48,0.57,-0.65,-0.67,-0.24,-0.18,R
42.687,0,204,247,255,174,7.95,3.39,-4.85,0.05,0.03,0.02,7.87,5.50,2.20,-0.00,0.21,0.09,4.02,6.44,6.12,0.01,0.48,-0.03,7.34,5.05,2.50,0.01,0.45,-0.03,8.22,4.29,-1.73,-0.04,-0.03,-0.03,0.50,0.55,-0.67,2.87,-0.73,-0.85,R
42.739,0,204,247,255,176,7.90,3.51,-4.34,-0.12,0.06,-0.04,8.14,4.14,2.04,-0.05,-0.02,-0.09,4.44,6.39,6.30,-0.05,-0.23,-0.01,8.14,5.43,2.10,-0.06,-0.09,-0.03,8.77,4.33,-2.12,0.02,0.03,0.00,0.47,0.57,-0.67,-1.22,-3.17,-0.12,R
42.788,0,204,246,255,165,7.89,3.72,-4.38,0.06,0.06,0.09,8.53,4.89,1.57,0.01,0.04,0.12,4.50,6.13,6.35,-0.19,-0.61,0.08,7.74,4.76,2.53,-0.23,-0.71,0.01,8.26,3.88,-1.65,0.05,0.07,-0.00,0.49,0.56,-0.66,5.13,4.09,1.22,R
42.84,0,203,245,255,174,7.87,3.73,-4.70,-0.06,0.11,0.00,8.31,4.42,1.87,-0.06,-0.19,-0.03,3.62,6.48,7.00,-0.42,-2.31,0.07,7.81,4.91,1.59,-0.48,-2.39,-0.17,8.61,3.79,-2.34,-0.05,-0.24,-0.05,0.47,0.56,-0.66,-0.79,-4.58,1.89,R
42.892,0,201,243,255,175,7.81,3.57,-4.46,0.03,0.06,-0.02,8.26,5.07,1.65,-0.01,-0.12,0.06,5.68,6.29,5.36,-0.36,-1.73,0.09,8.20,5.04,0.71,-0.33,-1.73,-0.07,8.35,4.08,-1.78,0.03,-0.04,-0.02,0.48,0.56,-0.66,3.17,0.85,-0.67,R
42.942,0,201,242,255,173,8.03,3.73,-4.77,-0.04,0.19,0.05,8.29,4.51,2.00,-0.18,-0.45,0.08,4.89,6.06,5.75,-0.58,-3.43,-0.02,8.17,4.96,-1.15,-0.59,-2.37,-0.27,7.75,4.31,-1.17,-0.29,-0.74,-0.13,0.50,0.56,-0.67,5.25,-5.68,0.43,R
42.994,0,199,239,255,171,7.87,3.47,-3.65,-0.12,0.12,-0.00,8.25,4.11,1.36,0.04,-0.12,-0.19,7.77,6.08,3.05,-0.20,-0.78,-0.18,8.75,4.86,-1.36,-0.11,-0.13,-0.08,8.91,3.63,-3.28,0.03,-0.02,-0.04,0.45,0.57,-0.65,1.22,-4.52,-2.44,R
43.044,0,197,238,255,171,8.09,3.61,-4.76,0.04,0.09,0.00,8.42,4.57,1.54,0.07,0.03,-0.04,5.78,5.71,5.42,-0.28,-1.23,-0.17,7.41,5.23,0.66,-0.27,-0.41,-0.17,7.58,4.07,-1.23,-0.28,-0.35,-0.10,0.53,0.55,-0.65,6.90,-2.69,-3.11,R
43.095,0,197,236,255,169,8.10,3.86,-4.38,-0.22,0.25,-0.08,8.37,4.03,1.22,-0.18,-0.40,-0.32,9.99,5.10,3.22,0.21,-3.28,-0.37,8.06,5.99,-0.59,-0.40,-0.44,-0.54,8.53,4.40,-2.82,-0.17,-0.37,-0.25,0.48,0.58,-0.66,1.22,-18.62,-5.55,R
43.146,0,195,233,255,168,7.99,3.22,-3.43,-0.13,0.24,-0.03,8.22,4.55,1.17,0.05,0.00,-0.19,7.53,6.07,2.23,-0.10,-0.79,-0.21,7.87,5.49,-0.87,-0.04,-0.04,-0.23,7.97,4.48,-2.48,-0.05,-0.07,-0.10,0.51,0.57,-0.65,6.47,-5.62,-7.02,R
43.197,0,194,233,255,169,8.13,4.14,-5.02,-0.29,0.25,-0.14,8.67,4.90,0.99,-0.18,0.16,-0.37,7.41,5.76,2.30,-0.18,-0.90,-0.51,7.86,5.36,-0.64,-0.34,-0.21,-0.50,8.27,4.47,-2.70,-0.33,-0.44,-0.27,0.55,0.56,-0.63,-2.08,-28.75,-7.32,R
43.248,0,193,232,255,168,7.93,3.27,-2.06,-0.34,0.42,-0.05,8.06,4.82,1.39,-0.04,0.13,-0.36,7.55,6.54,1.25,-0.05,-0.60,-0.33,8.28,5.92,-1.34,-0.04,0.05,-0.24,8.51,4.77,-3.34,0.01,0.04,-0.16,0.49,0.58,-0.62,9.40,-7.57,-8.91,R
43.299,0,195,231,255,167,8.29,4.06,-3.74,-0.04,0.17,-0.09,8.23,5.27,1.32,0.14,0.17,-0.24,6.12,6.15,2.43,-0.00,-0.05,-0.20,6.65,5.89,0.35,-0.08,-0.02,-0.25,6.95,5.12,-1.41,-0.16,-0.16,-0.22,0.60,0.55,-0.60,4.70,-10.86,-8.12,R
43.35,0,192,231,255,168,8.43,3.87,-4.31,-0.56,0.49,-0.14,8.49,4.56,0.84,-0.25,0.30,-0.60,7.16,6.49,1.61,-0.13,-0.36,-0.67,7.87,6.03,-0.98,-0.34,-0.20,-0.61,8.65,4.53,-3.69,-0.35,-0.38,-0.32,0.54,0.56,-0.61,0.67,-35.28,-10.31,R
43.401,0,191,231,255,166,7.98,3.92,-1.48,-0.11,0.32,-0.12,7.54,5.22,1.71,0.06,0.59,-0.39,6.85,7.00,1.08,0.03,0.14,-0.29,7.05,6.55,-0.32,0.05,0.09,-0.24,7.57,5.45,-2.87,0.07,0.04,-0.30,0.57,0.56,-0.59,11.11,-7.69,-10.25,R
43.452,0,191,230,255,166,8.40,4.13,-3.55,-0.14,0.29,-0.01,7.37,7.72,1.87,-0.01,1.08,-0.35,6.96,6.87,0.81,0.00,0.80,-0.34,7.58,6.08,-0.92,-0.14,0.09,-0.32,7.73,4.91,-3.09,-0.14,-0.09,-0.33,0.61,0.55,-0.57,6.47,-17.64,-6.59,R
43.503,0,197,231,255,166,8.13,4.92,-2.49,-0.09,0.35,-0.07,7.64,5.90,1.71,0.11,1.35,-0.44,6.55,7.07,1.47,0.28,1.56,-0.30,7.50,6.08,-0.92,0.11,0.25,-0.26,7.72,5.03,-3.13,0.04,0.08,-0.33,0.59,0.56,-0.57,13.18,-9.52,-8.54,R
43.554,0,202,234,255,165,8.31,4.50,-2.49,0.07,0.32,0.07,7.42,5.96,2.70,0.15,1.19,-0.21,5.97,7.51,2.59,0.34,1.64,-0.14,7.27,6.77,-0.91,0.23,0.46,-0.13,7.58,5.82,-3.29,0.23,0.29,-0.36,0.61,0.57,-0.56,20.69,-1.28,-8.48,R
43.605,0,208,235,255,166,8.32,4.64,-2.54,0.11,0.38,0.03,6.34,5.16,3.77,-0.05,1.52,0.13,5.87,7.67,3.02,0.18,1.35,0.02,7.69,7.29,-0.88,0.16,0.59,0.05,8.60,5.97,-4.00,0.22,0.42,-0.07,0.56,0.58,-0.55,19.10,2.26,-2.20,R
43.656,0,210,235,255,167,7.98,4.53,-0.50,0.87,0.01,0.35,6.32,6.38,4.00,0.26,0.89,1.00,6.03,7.86,2.98,-0.07,1.28,0.86,8.18,6.79,-1.51,0.59,1.28,0.88,8.57,5.64,-4.62,0.84,1.44,0.30,0.57,0.60,-0.56,36.56,57.50,7.69,R
43.707,0,212,235,255,166,8.52,3.42,-2.45,1.37,-0.31,0.55,6.70,6.94,4.14,0.34,0.35,1.44,4.81,7.64,3.96,-0.16,0.83,1.18,6.82,6.85,0.84,0.49,1.20,1.16,7.08,6.31,-1.30,0.57,1.59,0.67,0.58,0.61,-0.57,41.87,70.80,19.35,R
43.758,0,211,236,255,166,8.55,3.61,-3.90,1.06,-0.35,0.46,7.53,4.45,3.62,0.16,0.17,1.14,6.82,6.00,3.42,-0.29,0.65,0.92,7.56,5.19,1.13,0.15,0.90,0.93,8.00,4.29,-1.41,0.27,1.00,0.62,0.51,0.64,-0.57,21.24,52.67,23.01,R
43.809,0,211,235,255,167,8.47,2.68,-3.29,1.03,-0.39,0.49,7.72,4.30,3.98,0.28,0.32,1.01,6.11,5.69,4.40,-0.20,0.71,0.84,7.80,4.94,1.11,0.20,0.82,0.81,8.15,4.07,-0.58,0.37,0.99,0.50,0.47,0.65,-0.58,23.93,51.64,15.62,R
43.86,0,213,235,255,167,8.54,3.06,-4.25,0.85,-0.28,0.37,7.69,3.57,4.01,0.01,0.25,0.86,6.66,5.52,4.32,-0.21,0.38,0.56,8.34,4.79,0.87,0.22,0.67,0.61,8.68,3.65,-1.55,0.43,0.89,0.29,0.44,0.67,-0.58,19.04,34.06,12.27,R
43.911,0,209,234,255,166,8.66,2.06,-4.13,0.92,-0.57,0.31,7.73,3.95,4.03,0.14,0.35,0.74,6.05,6.08,4.48,-0.18,0.55,0.46,7.74,5.22,1.82,0.14,0.83,0.55,8.37,4.57,-0.42,0.26,0.83,0.23,0.44,0.67,-0.58,19.23,33.39,11.60,R
43.962,0,211,233,255,166,8.34,1.18,-4.40,0.77,-0.65,0.39,7.50,3.38,4.38,0.01,0.17,0.58,6.53,5.17,4.56,-0.29,0.19,0.39,8.38,4.44,1.41,0.02,0.54,0.49,8.75,4.07,-0.67,0.14,0.64,0.29,0.38,0.69,-0.57,12.51,26.12,15.08,R
44.013,0,210,233,255,167,8.29,1.19,-4.58,0.84,-0.66,0.35,7.78,2.62,4.41,0.03,0.29,0.71,6.87,4.69,4.77,-0.30,0.36,0.50,8.36,3.92,1.91,0.10,0.75,0.56,8.61,3.92,-0.08,0.28,0.81,0.26,0.38,0.71,-0.57,15.50,34.79,12.21,R
44.064,0,211,233,255,167,8.16,1.91,-5.17,0.88,-0.66,0.34,7.75,2.85,4.68,0.26,0.37,0.39,6.18,5.32,5.07,-0.24,0.56,0.32,8.22,4.47,2.15,-0.01,0.74,0.40,8.80,4.11,-0.10,0.14,0.79,0.13,0.39,0.72,-0.59,16.30,25.45,15.44,R
44.115,0,213,233,255,167,8.00,1.24,-6.20,0.84,-0.68,0.49,8.42,7.13,3.46,-0.02,0.22,0.34,6.60,5.54,4.75,-0.40,0.43,0.33,8.37,4.54,2.53,-0.23,0.71,0.46,9.05,4.50,0.50,-0.04,0.85,0.20,0.31,0.73,-0.55,16.78,19.17,23.44,R
44.166,0,212,233,255,167,7.31,-0.29,-4.22,1.01,-0.95,0.68,7.38,1.96,4.92,-0.35,0.32,0.85,5.87,4.08,5.86,-0.59,0.58,0.39,7.66,1.73,3.30,0.09,0.90,0.84,8.16,3.83,1.50,0.03,1.12,0.20,0.30,0.73,-0.55,23.44,30.82,24.78,R
44.217,0,213,233,255,168,7.62,-0.18,-6.84,0.65,-0.49,0.53,7.92,1.40,4.98,-0.25,0.03,0.52,6.14,3.52,6.31,-0.54,0.21,0.30,8.23,2.53,3.55,-0.24,0.52,0.43,8.54,3.58,1.69,0.03,0.72,0.08,0.28,0.76,-0.56,14.04,16.72,24.96,R
44.268,0,213,232,255,166,7.45,-1.92,-6.77,0.65,-0.48,0.41,8.18,2.70,4.83,-0.30,0.25,0.64,6.53,3.68,5.86,-0.44,0.38,0.23,8.27,2.64,3.50,-0.23,0.73,0.32,8.62,3.32,2.08,-0.04,0.67,0.12,0.26,0.76,-0.59,10.86,17.46,15.62,R
44.319,0,212,233,255,167,7.33,-0.97,-6.85,0.59,-0.70,0.20,7.97,1.19,5.28,-0.05,0.07,0.45,6.88,2.28,6.83,-0.25,0.36,0.27,8.83,3.03,3.33,0.07,0.69,0.31,9.26,2.65,1.15,0.24,0.72,0.18,0.22,0.77,-0.62,1.95,22.28,11.05,R
44.369,0,213,233,255,166,7.10,-1.17,-9.06,0.33,-0.32,0.07,9.31,1.40,4.06,0.07,0.13,0.23,6.85,3.39,6.03,-0.06,0.24,0.07,8.11,2.31,4.04,0.07,0.56,0.00,8.39,3.06,1.86,0.24,0.50,-0.34,0.26,0.76,-0.60,11.60,7.39,1.10,R
44.421,0,214,233,255,167,6.81,-0.91,-7.02,0.04,0.12,0.02,8.21,2.10,4.64,-0.09,0.44,0.05,6.43,4.56,6.05,-0.04,0.33,-0.11,7.90,3.56,4.53,-0.02,0.45,-0.19,8.72,3.87,2.22,0.15,0.54,-0.39,0.21,0.77,-0.57,7.51,-4.52,0.00,R
44.471,0,213,232,255,167,6.74,-0.66,-7.07,0.02,0.29,-0.01,8.00,1.40,4.88,-0.06,0.28,0.04,6.57,3.32,5.82,-0.12,0.27,0.02,8.42,2.83,3.73,0.05,0.42,0.01,8.16,3.75,2.24,0.16,0.54,-0.36,0.23,0.78,-0.55,9.58,1.22,2.81,R
44.523,0,216,232,255,167,6.86,-1.15,-5.79,-0.03,0.43,-0.15,7.63,0.83,5.59,0.15,0.59,-0.13,5.74,2.72,6.91,0.25,1.11,-0.13,7.80,2.97,4.76,0.22,0.93,-0.26,8.29,3.85,2.61,0.29,0.64,-0.39,0.22,0.78,-0.57,7.87,-3.36,-1.40,R
44.574,0,220,234,255,169,7.17,-1.29,-5.72,0.06,-0.30,0.06,6.92,1.47,6.19,0.40,0.55,-0.13,4.22,4.15,8.28,0.05,1.48,-0.16,7.86,3.95,5.01,0.18,1.22,-0.13,8.77,3.73,1.75,0.52,2.26,-0.37,0.20,0.81,-0.55,4.09,2.87,2.26,R
44.624,0,223,234,255,175,7.18,-2.11,-7.31,0.17,-0.18,-0.02,8.30,3.60,5.67,-0.02,0.42,0.19,5.54,3.18,6.81,-0.20,0.61,0.07,6.61,3.26,6.49,0.19,0.73,-0.02,6.99,4.76,4.70,0.48,1.26,-0.52,0.21,0.80,-0.55,4.33,2.50,4.09,R
44.676,0,221,235,255,177,7.10,-1.89,-6.59,-0.07,0.10,-0.21,8.47,0.55,5.33,-0.08,-0.07,-0.02,5.55,4.22,7.45,0.11,0.56,0.12,7.52,3.66,5.80,0.38,0.38,-0.05,7.82,4.45,4.11,0.29,0.70,-0.44,0.21,0.81,-0.54,1.40,-0.73,1.65,R
44.727,0,225,236,255,176,7.26,-2.03,-7.43,-0.09,0.73,-0.68,8.11,1.75,5.46,0.17,0.16,0.01,4.35,4.20,7.97,0.08,0.70,0.05,6.84,3.63,5.75,0.24,0.44,-0.10,6.50,4.66,4.52,-0.34,0.92,-0.71,0.21,0.79,-0.55,11.35,-1.89,-2.69,R
44.779,10,223,236,255,172,7.39,-2.23,-6.34,-0.28,1.39,-1.31,7.24,1.53,6.03,-0.12,0.03,0.02,4.03,4.31,7.76,0.02,0.15,-0.06,6.82,3.82,5.62,0.17,0.13,-0.16,6.65,5.53,5.07,-0.66,0.52,-0.55,0.21,0.80,-0.52,1.10,-5.86,-0.61,R
44.83,61,224,236,255,167,7.49,0.94,-4.05,-0.36,2.59,-1.97,7.58,1.56,5.70,-0.11,0.57,0.21,4.97,3.81,6.25,-0.08,0.88,-0.01,7.32,3.65,5.18,-0.00,0.70,-0.04,7.09,5.76,3.97,-0.45,0.71,-0.49,0.21,0.82,-0.55,4.46,3.54,4.09,R
44.88,106,228,237,255,163,8.46,1.04,-3.85,-0.14,1.53,-1.25,6.70,0.95,6.55,-0.11,0.33,0.11,2.85,3.84,8.25,-0.01,0.45,0.04,5.63,3.22,6.27,-0.00,0.18,0.06,5.57,5.40,5.97,-0.31,0.24,-0.12,0.21,0.79,-0.54,-3.72,-2.75,3.97,R
44.931,127,228,238,255,161,8.44,0.97,-2.95,-0.18,1.39,-0.78,7.74,2.04,6.05,-0.11,0.13,-0.07,4.74,3.76,7.78,0.02,0.49,-0.02,7.12,2.63,5.75,0.18,0.52,-0.08,6.53,4.71,4.94,-0.08,0.34,-0.32,0.18,0.82,-0.54,-4.33,-5.00,0.55,R
44.981,139,228,238,255,159,9.12,1.61,-3.14,-0.02,0.78,-0.33,6.75,0.96,6.72,-0.14,-0.01,-0.02,1.81,4.36,9.29,0.02,0.07,0.09,5.32,3.68,7.72,0.21,0.25,-0.11,5.45,5.51,6.90,-0.07,0.22,-0.21,0.21,0.80,-0.56,-4.58,-5.19,2.38,R
45.034,144,226,238,255,161,9.19,2.00,-2.73,-0.15,0.37,-0.17,7.67,0.55,6.01,-0.02,-0.15,-0.19,2.59,3.60,8.60,0.13,0.06,0.06,7.24,3.67,4.49,0.63,0.47,-0.23,6.86,4.98,4.33,0.08,0.47,-0.30,0.21,0.81,-0.54,-8.67,-8.48,-0.18,R
45.084,139,228,238,255,161,9.48,1.31,-3.05,-0.12,-0.05,-0.05,6.62,2.10,6.60,0.06,-0.14,-0.14,2.94,4.36,8.62,0.10,0.08,0.24,5.50,3.95,7.37,0.06,0.93,-0.05,5.53,5.44,6.37,0.25,0.74,-0.24,0.22,0.80,-0.55,-3.42,-4.76,-0.43,R
45.135,136,228,239,255,163,9.53,1.89,-3.35,-0.18,0.09,-0.09,6.94,0.65,6.33,0.03,-0.32,-0.16,3.32,4.25,8.40,0.22,-0.37,0.23,5.44,3.82,8.37,0.08,1.88,-0.37,5.05,5.81,6.94,0.24,1.18,-0.29,0.22,0.79,-0.56,-2.75,-9.22,-3.78,R
45.186,130,228,239,255,167,8.81,2.15,-2.14,-0.16,0.03,-0.14,7.41,1.76,6.01,0.10,-0.30,-0.18,2.67,4.58,8.42,0.08,-0.24,0.18,5.43,4.45,7.20,0.06,1.68,-0.24,5.32,6.32,6.36,0.25,1.11,-0.16,0.21,0.80,-0.57,-5.74,-6.47,-2.14,R
